C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0018.jpg,592,317,637,332,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0019.jpg,479,419,764,668,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0019.jpg,411,542,448,561,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0019.jpg,139,364,183,383,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0021.jpg,207,392,425,620,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0021.jpg,488,390,703,614,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0021.jpg,721,612,735,637,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0021.jpg,537,618,554,646,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0021.jpg,847,567,888,591,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0022.jpg,112,300,338,511,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0022.jpg,380,288,601,503,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0022.jpg,931,696,945,720,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0022.jpg,960,696,974,721,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0022.jpg,999,695,1013,719,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0022.jpg,812,610,826,634,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0022.jpg,867,609,881,634,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0022.jpg,915,697,929,721,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0022.jpg,840,608,852,630,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0022.jpg,979,695,993,719,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0024.jpg,362,352,479,453,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0026.jpg,146,329,269,415,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0026.jpg,747,495,941,676,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0026.jpg,378,384,411,408,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0026.jpg,459,558,490,589,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0026.jpg,591,479,621,507,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0026.jpg,317,440,343,467,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0026.jpg,638,501,659,515,Van
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0027.jpg,447,97,611,216,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0027.jpg,502,601,628,719,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0027.jpg,639,298,665,324,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0027.jpg,909,575,943,613,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0027.jpg,771,672,800,710,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0027.jpg,718,379,750,413,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0027.jpg,775,523,802,547,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0027.jpg,778,444,811,474,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0027.jpg,446,425,474,451,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0027.jpg,501,490,529,518,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0028.jpg,225,448,350,545,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0028.jpg,439,251,624,399,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0028.jpg,605,564,638,595,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0028.jpg,480,659,508,693,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0028.jpg,640,404,668,432,PushbackTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0029.jpg,494,300,635,443,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0030.jpg,243,509,350,617,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0030.jpg,262,354,392,464,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0030.jpg,284,241,408,337,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0030.jpg,304,140,421,227,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0030.jpg,584,226,805,406,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0030.jpg,580,459,848,685,Airliner
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0030.jpg,467,677,510,700,PushbackTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0030.jpg,92,672,131,692,StairTruck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0031.jpg,680,452,727,493,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0031.jpg,524,308,563,336,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0031.jpg,539,288,580,313,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0031.jpg,530,199,564,226,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0031.jpg,696,422,739,455,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0031.jpg,570,464,610,499,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0031.jpg,520,464,567,504,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0031.jpg,17,379,56,414,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0032.jpg,412,115,551,173,LongVehicle
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0032.jpg,186,185,328,263,LongVehicle
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0032.jpg,593,180,629,202,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0034.jpg,689,271,736,312,Van
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0034.jpg,78,460,117,493,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0034.jpg,118,410,165,450,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0037.jpg,503,197,542,264,Truck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0037.jpg,384,488,451,645,Truck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0037.jpg,563,156,609,273,Truck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0038.jpg,323,318,408,350,Truck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0038.jpg,322,349,413,378,Truck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0038.jpg,310,396,397,432,Truck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0038.jpg,311,438,400,477,Truck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0038.jpg,51,443,87,500,Van
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0038.jpg,116,405,157,490,Truck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0038.jpg,200,438,237,507,Truck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0038.jpg,22,407,59,490,Truck
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,298,522,351,543,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,405,554,462,579,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,462,556,508,581,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,680,566,730,593,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,674,545,726,571,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,244,542,292,567,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,395,529,447,555,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,563,516,609,539,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,611,519,650,538,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,418,511,467,534,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,680,526,724,545,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0039.jpg,284,549,334,572,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0040.jpg,448,330,475,371,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0040.jpg,480,359,515,414,Van
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0040.jpg,551,447,593,495,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0041.jpg,149,279,192,303,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0041.jpg,458,156,494,175,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0041.jpg,240,308,264,345,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0041.jpg,362,204,398,226,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0041.jpg,326,223,360,246,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0041.jpg,283,239,320,270,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0043.jpg,107,454,145,480,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0043.jpg,68,503,105,535,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0043.jpg,600,320,636,341,Car
C:\Users\ACV\PycharmProjects\keras-retinanet\SIMS_Dataset\train_images\0043.jpg,314,224,350,246,Car
